,latitude,longitude,pred_dia1,pred_dia2,pred_dia3
13287,-8.117281689424614,-34.92048222330594,0.6697635227247862,0.754847568484871,0.8420237987191252
13288,-8.117288802785794,-34.918973979310714,0.7931188364591288,0.8896719361762959,0.9885992400624883
13289,-8.117295910566552,-34.91746573395009,0.9625175357171769,1.0747316109127905,1.1897049877355212
13290,-8.117303012766866,-34.915957487225164,1.1870416138175877,1.3199354367534837,1.4560970684845027
13291,-8.117310109386715,-34.914449239136985,1.4752107829059673,1.6345787848925069,1.7978655857144448
13292,-8.117317200426067,-34.91294098968666,1.8365917414706532,2.029099333508614,2.22634061435537
13293,-8.117324285884898,-34.911432738875234,2.2797712839771895,2.512865643482828,2.751691705043975
13294,-8.117331365763194,-34.909924486703765,2.803830601528931,3.0848752549190404,3.3728306899382816
13295,-8.117338440060916,-34.90841623317336,3.3817808416028954,3.715682172691689,4.057794011103773
13296,-8.117345508778053,-34.90690797828506,3.9416314730600006,4.326741641065254,4.721321522306962
13297,-8.117352571914571,-34.90539972203997,4.367279352208708,4.791380152884283,5.225909431692623
13298,-8.117359629470451,-34.90389146443912,4.545953820203209,4.986560084824971,5.438000690689304
13299,-8.117366681445668,-34.90238320548362,4.4411994344845205,4.872506986196013,5.314420227319916
13300,-8.117373727840192,-34.9008749451745,4.115432109156531,4.517319295079574,4.929088734758235
13301,-8.11738076865401,-34.899366683512866,3.6778680414060347,4.040156564747949,4.4113536257238515
13302,-8.117387803887087,-34.89785842049979,3.221983675793292,3.5430056035884534,3.871921339055793
13303,-8.117394833539402,-34.89635015613633,2.8017464168156403,3.084747163511541,3.3747067914304267
13304,-8.117401857610938,-34.89484189042355,2.438276250920778,2.6884240551536758,2.9447228991918424
13305,-8.11740887610166,-34.893333623362544,2.1339162953028312,2.3565927198238366,2.5847446733230934
13306,-8.11790888742574,-34.96422476261802,0.18819127417651904,0.22261727500733164,0.25788979816559676
13307,-8.117916163367324,-34.962716555570694,0.1800941911049292,0.2140214561999665,0.2487829798995258
13308,-8.11792343372862,-34.9612083471269,0.1704968006037122,0.2037887372135243,0.23789930994092812
13309,-8.117930698509609,-34.95970013728771,0.1596904633343832,0.19223700502029262,0.22558385384480584
13310,-8.11793795771026,-34.9581919260542,0.14862134097704915,0.18039856257542253,0.21295717402269698
13311,-8.117945211330554,-34.95668371342743,0.13917580188766943,0.1703315186244554,0.2022533426408848
13312,-8.11795245937046,-34.955175499408476,0.1340446309029173,0.16497163477904175,0.19665912197215274
13313,-8.117959701829959,-34.95366728399843,0.1357005389885475,0.1670167447087456,0.1991030040719317
13314,-8.117966938709023,-34.95215906719834,0.14481381017446582,0.17719815702536712,0.2103788227052834
13315,-8.117974170007628,-34.95065084900929,0.15957671435182252,0.19354356068187029,0.22834563890402393
