,date,state,place_type,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants
2600,2020-04-01,CE,state,445,9,False,9132078.0,4.87293
2601,2020-03-31,CE,state,401,7,False,9132078.0,4.39111
2602,2020-03-30,CE,state,382,5,False,9132078.0,4.18306
2603,2020-03-29,CE,state,359,5,False,9132078.0,3.9312
2604,2020-03-28,CE,state,322,4,False,9132078.0,3.5260300000000004
2605,2020-03-27,CE,state,282,3,False,9132078.0,3.08802
2606,2020-03-26,CE,state,237,3,False,9132078.0,2.59525
2607,2020-03-25,CE,state,211,0,False,9132078.0,2.31054
2608,2020-03-24,CE,state,185,0,False,9132078.0,2.02583
2609,2020-03-23,CE,state,164,0,False,9132078.0,1.79587
2610,2020-03-22,CE,state,125,0,False,9132078.0,1.3688
2611,2020-03-21,CE,state,84,0,False,9132078.0,0.9198299999999999
2612,2020-03-20,CE,state,68,0,False,9132078.0,0.74463
2613,2020-03-19,CE,state,24,0,False,9132078.0,0.26281
2614,2020-03-18,CE,state,19,0,False,9132078.0,0.20806
2615,2020-03-17,CE,state,10,0,False,9132078.0,0.1095
2616,2020-03-16,CE,state,9,0,False,9132078.0,0.09855
2617,2020-07-18,ES,state,70131,2202,True,4018650.0,1745.1382899999999
2618,2020-07-17,ES,state,69463,2174,False,4018650.0,1728.5158
2619,2020-07-16,ES,state,68118,2136,False,4018650.0,1695.0468399999997
2620,2020-07-15,ES,state,66352,2096,False,4018650.0,1651.10174
2621,2020-07-14,ES,state,65213,2082,False,4018650.0,1622.75889
2622,2020-07-13,ES,state,63881,2040,False,4018650.0,1589.61343
2623,2020-07-12,ES,state,62873,2010,False,4018650.0,1564.5303800000002
2624,2020-07-11,ES,state,62393,1995,False,4018650.0,1552.5860699999998
2625,2020-07-10,ES,state,61361,1967,False,4018650.0,1526.9058
2626,2020-07-09,ES,state,60009,1929,False,4018650.0,1493.2626599999999
2627,2020-07-08,ES,state,58841,1912,False,4018650.0,1464.19818
2628,2020-07-07,ES,state,56703,1879,False,4018650.0,1410.99623
2629,2020-07-06,ES,state,54547,1836,False,4018650.0,1357.34637
2630,2020-07-05,ES,state,53393,1803,False,4018650.0,1328.63026
2631,2020-07-04,ES,state,52824,1781,False,4018650.0,1314.47128
2632,2020-07-03,ES,state,51689,1758,False,4018650.0,1286.22796
2633,2020-07-02,ES,state,50242,1727,False,4018650.0,1250.22085
2634,2020-07-01,ES,state,48821,1692,False,4018650.0,1214.86071
2635,2020-06-30,ES,state,46893,1647,False,4018650.0,1166.8844
2636,2020-06-29,ES,state,45097,1620,False,4018650.0,1122.19278
2637,2020-06-28,ES,state,43683,1566,False,4018650.0,1087.00683
2638,2020-06-26,ES,state,41652,1507,False,4018650.0,1036.4674699999998
2639,2020-06-25,ES,state,40406,1490,False,4018650.0,1005.46203
2640,2020-06-24,ES,state,38483,1463,False,4018650.0,957.61014
2641,2020-06-23,ES,state,36827,1425,False,4018650.0,916.4022699999999
2642,2020-06-22,ES,state,36147,1387,False,4018650.0,899.4811699999999
2643,2020-06-21,ES,state,34866,1328,False,4018650.0,867.6047900000001
2644,2020-06-20,ES,state,34238,1297,False,4018650.0,851.97765
2645,2020-06-19,ES,state,33232,1267,False,4018650.0,826.94437
2646,2020-06-18,ES,state,31772,1223,False,4018650.0,790.61376
2647,2020-06-17,ES,state,30507,1179,False,4018650.0,759.13553
2648,2020-06-16,ES,state,29030,1132,False,4018650.0,722.38189
2649,2020-06-15,ES,state,27652,1087,False,4018650.0,688.09177
2650,2020-06-14,ES,state,26469,1055,False,4018650.0,658.65403
2651,2020-06-13,ES,state,26011,1028,False,4018650.0,647.25716
2652,2020-06-12,ES,state,25502,999,False,4018650.0,634.59122
2653,2020-06-11,ES,state,24428,966,False,4018650.0,607.86583
2654,2020-06-10,ES,state,23391,937,False,4018650.0,582.06114
2655,2020-06-09,ES,state,21964,904,False,4018650.0,546.5517
2656,2020-06-08,ES,state,20659,871,False,4018650.0,514.0781099999999
2657,2020-06-07,ES,state,19619,832,False,4018650.0,488.19877
2658,2020-06-06,ES,state,18950,806,False,4018650.0,471.55139
2659,2020-06-05,ES,state,18109,780,False,4018650.0,450.62397000000004
2660,2020-06-04,ES,state,16894,737,False,4018650.0,420.38993
2661,2020-06-03,ES,state,16121,698,False,4018650.0,401.15462
2662,2020-06-02,ES,state,15151,664,False,4018650.0,377.01716
2663,2020-06-01,ES,state,14285,628,False,4018650.0,355.46763
2664,2020-05-31,ES,state,13690,604,False,4018650.0,340.66166
2665,2020-05-30,ES,state,13437,583,False,4018650.0,334.36602
2666,2020-05-29,ES,state,12903,560,False,4018650.0,321.07797
2667,2020-05-28,ES,state,12203,538,False,4018650.0,303.65918999999997
2668,2020-05-27,ES,state,11484,511,False,4018650.0,285.76761
2669,2020-05-26,ES,state,10889,487,False,4018650.0,270.96164
2670,2020-05-25,ES,state,10365,465,False,4018650.0,257.92244
2671,2020-05-24,ES,state,10007,447,False,4018650.0,249.01397000000003
2672,2020-05-23,ES,state,9918,417,False,4018650.0,246.7993
2673,2020-05-22,ES,state,9520,397,False,4018650.0,236.89547000000002
2674,2020-05-21,ES,state,8878,363,False,4018650.0,220.91996
2675,2020-05-20,ES,state,8495,346,False,4018650.0,211.3894
2676,2020-05-19,ES,state,7693,325,False,4018650.0,191.43245
2677,2020-05-18,ES,state,7157,302,False,4018650.0,178.09463
2678,2020-05-17,ES,state,6744,285,False,4018650.0,167.81755
2679,2020-05-16,ES,state,6595,271,False,4018650.0,164.10984
2680,2020-05-15,ES,state,6198,260,False,4018650.0,154.2309
2681,2020-05-14,ES,state,5813,249,False,4018650.0,144.65057
2682,2020-05-13,ES,state,5401,233,False,4018650.0,134.39837
2683,2020-05-12,ES,state,5087,212,False,4018650.0,126.5848
2684,2020-05-11,ES,state,4819,196,False,4018650.0,119.91588999999999
2685,2020-05-10,ES,state,4599,181,False,4018650.0,114.44142
2686,2020-05-09,ES,state,4412,172,False,4018650.0,109.78811
2687,2020-05-08,ES,state,4242,165,False,4018650.0,105.55783999999998
2688,2020-05-07,ES,state,3988,157,False,4018650.0,99.23731
2689,2020-05-06,ES,state,3714,146,False,4018650.0,92.4191
2690,2020-05-05,ES,state,3540,133,False,4018650.0,88.08928
2691,2020-05-04,ES,state,3351,123,False,4018650.0,83.38620999999999
2692,2020-05-03,ES,state,3208,115,False,4018650.0,79.8278
2693,2020-05-02,ES,state,3104,104,False,4018650.0,77.23987
2694,2020-05-01,ES,state,2913,101,False,4018650.0,72.48703
2695,2020-04-30,ES,state,2688,93,False,4018650.0,66.88813
2696,2020-04-29,ES,state,2538,84,False,4018650.0,63.15554
2697,2020-04-28,ES,state,2164,77,False,4018650.0,53.84893
2698,2020-04-27,ES,state,1944,63,False,4018650.0,48.37445
2699,2020-04-26,ES,state,1819,57,False,4018650.0,45.26396
2700,2020-04-25,ES,state,1711,52,False,4018650.0,42.57649
2701,2020-04-24,ES,state,1665,47,False,4018650.0,41.43182
2702,2020-04-23,ES,state,1453,43,False,4018650.0,36.156420000000004
2703,2020-04-22,ES,state,1351,37,False,4018650.0,33.61825
2704,2020-04-21,ES,state,1313,34,False,4018650.0,32.67266
2705,2020-04-20,ES,state,1212,34,False,4018650.0,30.15938
2706,2020-04-19,ES,state,1195,34,False,4018650.0,29.73635
2707,2020-04-18,ES,state,1099,30,False,4018650.0,27.347490000000004
2708,2020-04-17,ES,state,952,28,False,4018650.0,23.68955
2709,2020-04-16,ES,state,935,28,False,4018650.0,23.26652
2710,2020-04-15,ES,state,734,21,False,4018650.0,18.26484
2711,2020-04-14,ES,state,557,18,False,4018650.0,13.86038
2712,2020-04-13,ES,state,463,17,False,4018650.0,11.52128
2713,2020-04-12,ES,state,430,14,False,4018650.0,10.70011
2714,2020-04-11,ES,state,383,9,False,4018650.0,9.530560000000001
2715,2020-04-10,ES,state,349,8,False,4018650.0,8.684510000000001
2716,2020-04-09,ES,state,300,7,False,4018650.0,7.46519
2717,2020-04-08,ES,state,273,6,False,4018650.0,6.79333
2718,2020-04-07,ES,state,227,6,False,4018650.0,5.64866
2719,2020-04-06,ES,state,209,6,False,4018650.0,5.20075
2720,2020-04-05,ES,state,194,6,False,4018650.0,4.82749
2721,2020-04-04,ES,state,166,6,False,4018650.0,4.13074
2722,2020-04-03,ES,state,153,5,False,4018650.0,3.80725
2723,2020-04-02,ES,state,139,2,False,4018650.0,3.4588699999999997
2724,2020-04-01,ES,state,120,0,False,4018650.0,2.98608
2725,2020-03-31,ES,state,97,0,False,4018650.0,2.41375
2726,2020-03-30,ES,state,85,0,False,4018650.0,2.1151400000000002
2727,2020-03-29,ES,state,72,0,False,4018650.0,1.79165
2728,2020-03-28,ES,state,61,0,False,4018650.0,1.5179200000000002
2729,2020-03-27,ES,state,54,0,False,4018650.0,1.3437299999999999
2730,2020-03-26,ES,state,48,0,False,4018650.0,1.1944299999999999
2731,2020-03-25,ES,state,40,0,False,4018650.0,0.99536
2732,2020-03-24,ES,state,40,0,False,4018650.0,0.99536
2733,2020-03-23,ES,state,33,0,False,4018650.0,0.8211700000000001
2734,2020-03-22,ES,state,26,0,False,4018650.0,0.64698
2735,2020-03-21,ES,state,26,0,False,4018650.0,0.64698
2736,2020-03-20,ES,state,16,0,False,4018650.0,0.39814
2737,2020-03-19,ES,state,13,0,False,4018650.0,0.32349
2738,2020-03-18,ES,state,11,0,False,4018650.0,0.27371999999999996
2739,2020-03-17,ES,state,8,0,False,4018650.0,0.19907
2740,2020-03-16,ES,state,8,0,False,4018650.0,0.19907
2741,2020-03-15,ES,state,4,0,False,4018650.0,0.09954
2742,2020-03-14,ES,state,4,0,False,4018650.0,0.09954
2743,2020-03-13,ES,state,2,0,False,4018650.0,0.04977
2744,2020-03-12,ES,state,2,0,False,4018650.0,0.04977
2745,2020-03-11,ES,state,1,0,False,4018650.0,0.024880000000000003
2746,2020-03-10,ES,state,1,0,False,4018650.0,0.024880000000000003
2747,2020-03-09,ES,state,1,0,False,4018650.0,0.024880000000000003
2748,2020-03-08,ES,state,1,0,False,4018650.0,0.024880000000000003
2749,2020-03-07,ES,state,1,0,False,4018650.0,0.024880000000000003
2750,2020-03-06,ES,state,1,0,False,4018650.0,0.024880000000000003
2751,2020-03-05,ES,state,1,0,False,4018650.0,0.024880000000000003
2752,2020-07-18,DF,state,81159,1075,True,3015268.0,2691.6015399999997
2753,2020-07-17,DF,state,79400,1060,False,3015268.0,2633.2651
2754,2020-07-16,DF,state,77621,1037,False,3015268.0,2574.26537
2755,2020-07-15,DF,state,75379,1001,False,3015268.0,2499.91046
2756,2020-07-14,DF,state,73654,960,False,3015268.0,2442.70161
2757,2020-07-13,DF,state,72284,930,False,3015268.0,2397.26618
2758,2020-07-12,DF,state,70712,902,False,3015268.0,2345.13151
2759,2020-07-11,DF,state,68406,871,False,3015268.0,2268.6540600000003
2760,2020-07-10,DF,state,67297,856,False,3015268.0,2231.87458
2761,2020-07-09,DF,state,65677,823,False,3015268.0,2178.1480100000003
2762,2020-07-08,DF,state,64314,801,False,3015268.0,2132.94473
2763,2020-07-07,DF,state,62694,767,False,3015268.0,2079.21817
2764,2020-07-06,DF,state,60383,726,False,3015268.0,2002.5749
2765,2020-07-05,DF,state,57854,699,False,3015268.0,1918.70175
2766,2020-07-04,DF,state,55760,671,False,3015268.0,1849.2551899999999
2767,2020-07-03,DF,state,53996,643,False,3015268.0,1790.75293
2768,2020-07-02,DF,state,52281,631,False,3015268.0,1733.87573
2769,2020-07-01,DF,state,50676,620,False,3015268.0,1680.6466300000002
2770,2020-06-30,DF,state,49218,587,False,3015268.0,1632.29272
2771,2020-06-29,DF,state,47071,559,False,3015268.0,1561.08843
2772,2020-06-28,DF,state,44905,548,False,3015268.0,1489.2540199999999
2773,2020-06-27,DF,state,42766,537,False,3015268.0,1418.31506
2774,2020-06-26,DF,state,41326,532,False,3015268.0,1370.55811
2775,2020-06-25,DF,state,38871,509,False,3015268.0,1289.13914
2776,2020-06-24,DF,state,37254,495,False,3015268.0,1235.51207
2777,2020-06-23,DF,state,35368,475,False,3015268.0,1172.9637300000002
2778,2020-06-22,DF,state,34148,449,False,3015268.0,1132.50298
2779,2020-06-21,DF,state,33227,423,False,3015268.0,1101.9584300000001
2780,2020-06-20,DF,state,32238,405,False,3015268.0,1069.1587
2781,2020-06-19,DF,state,30902,396,False,3015268.0,1024.85086
2782,2020-06-18,DF,state,28521,379,False,3015268.0,945.8860699999999
2783,2020-06-17,DF,state,27140,365,False,3015268.0,900.0858300000001
2784,2020-06-16,DF,state,25380,348,False,3015268.0,841.7162300000001
2785,2020-06-15,DF,state,23684,319,False,3015268.0,785.46915
2786,2020-06-14,DF,state,22871,304,False,3015268.0,758.5063700000001
2787,2020-06-13,DF,state,21959,293,False,3015268.0,728.26031
2788,2020-06-12,DF,state,21396,282,False,3015268.0,709.58867
2789,2020-06-11,DF,state,20507,274,False,3015268.0,680.10538
2790,2020-06-10,DF,state,19433,256,False,3015268.0,644.4866599999999
2791,2020-06-09,DF,state,18090,236,False,3015268.0,599.94667
2792,2020-06-08,DF,state,16948,226,False,3015268.0,562.07276
2793,2020-06-07,DF,state,16623,214,False,3015268.0,551.29428
2794,2020-06-06,DF,state,15850,208,False,3015268.0,525.6580799999999
2795,2020-06-05,DF,state,14208,202,False,3015268.0,471.2019
2796,2020-06-04,DF,state,12923,196,False,3015268.0,428.58545
2797,2020-06-03,DF,state,12020,191,False,3015268.0,398.63787
2798,2020-06-02,DF,state,11256,177,False,3015268.0,373.30015
2799,2020-06-01,DF,state,10510,173,False,3015268.0,348.5594
2800,2020-05-31,DF,state,9780,170,False,3015268.0,324.34927999999996
2801,2020-05-30,DF,state,9474,162,False,3015268.0,314.20092999999997
2802,2020-05-29,DF,state,8722,154,False,3015268.0,289.26119
2803,2020-05-28,DF,state,8300,142,False,3015268.0,275.26575
2804,2020-05-27,DF,state,7761,133,False,3015268.0,257.39006
2805,2020-05-26,DF,state,7210,124,False,3015268.0,239.11639
2806,2020-05-25,DF,state,6930,114,False,3015268.0,229.83032000000003
2807,2020-05-24,DF,state,6638,104,False,3015268.0,220.14627000000002
2808,2020-05-23,DF,state,6248,95,False,3015268.0,207.2121
2809,2020-05-22,DF,state,5948,90,False,3015268.0,197.26273
2810,2020-05-21,DF,state,5542,84,False,3015268.0,183.79792
2811,2020-05-20,DF,state,5271,78,False,3015268.0,174.81033
2812,2020-05-19,DF,state,4853,72,False,3015268.0,160.94755
2813,2020-05-18,DF,state,4618,66,False,3015268.0,153.15388000000002
2814,2020-05-17,DF,state,4368,58,False,3015268.0,144.86275
2815,2020-05-16,DF,state,4140,56,False,3015268.0,137.30123
2816,2020-05-15,DF,state,3787,55,False,3015268.0,125.59414
2817,2020-05-14,DF,state,3416,51,False,3015268.0,113.2901
2818,2020-05-13,DF,state,3192,48,False,3015268.0,105.86124
2819,2020-05-12,DF,state,2979,46,False,3015268.0,98.79719
2820,2020-05-11,DF,state,2799,44,False,3015268.0,92.82757
2821,2020-05-10,DF,state,2682,42,False,3015268.0,88.94731999999999
2822,2020-05-09,DF,state,2576,39,False,3015268.0,85.43188
2823,2020-05-08,DF,state,2442,37,False,3015268.0,80.98783
2824,2020-05-07,DF,state,2258,35,False,3015268.0,74.88555
2825,2020-05-06,DF,state,2046,35,False,3015268.0,67.85466
2826,2020-05-05,DF,state,1837,34,False,3015268.0,60.923269999999995
2827,2020-05-04,DF,state,1793,33,False,3015268.0,59.46403000000001
2828,2020-05-03,DF,state,1720,33,False,3015268.0,57.04302
2829,2020-05-02,DF,state,1605,32,False,3015268.0,53.2291
2830,2020-05-01,DF,state,1546,31,False,3015268.0,51.27239
2831,2020-04-30,DF,state,1423,30,False,3015268.0,47.19315
2832,2020-04-29,DF,state,1313,28,False,3015268.0,43.54505
2833,2020-04-28,DF,state,1230,28,False,3015268.0,40.792390000000005
2834,2020-04-27,DF,state,1189,28,False,3015268.0,39.43265
2835,2020-04-26,DF,state,1125,27,False,3015268.0,37.31012
2836,2020-04-25,DF,state,1020,27,False,3015268.0,33.82784
2837,2020-04-24,DF,state,1012,26,False,3015268.0,33.56252
2838,2020-04-23,DF,state,968,26,False,3015268.0,32.10328
2839,2020-04-22,DF,state,959,25,False,3015268.0,31.8048
2840,2020-04-21,DF,state,913,24,False,3015268.0,30.27923
2841,2020-04-20,DF,state,875,24,False,3015268.0,29.01898
2842,2020-04-19,DF,state,860,24,False,3015268.0,28.52151
2843,2020-04-18,DF,state,796,24,False,3015268.0,26.398979999999998
2844,2020-04-17,DF,state,756,24,False,3015268.0,25.0724
2845,2020-04-16,DF,state,727,20,False,3015268.0,24.11063
2846,2020-04-15,DF,state,688,17,False,3015268.0,22.81721
2847,2020-04-14,DF,state,651,17,False,3015268.0,21.590120000000002
2848,2020-04-13,DF,state,641,15,False,3015268.0,21.25848
2849,2020-04-12,DF,state,618,14,False,3015268.0,20.49569
2850,2020-04-11,DF,state,592,14,False,3015268.0,19.63341
2851,2020-04-10,DF,state,556,14,False,3015268.0,18.43949
2852,2020-04-09,DF,state,527,13,False,3015268.0,17.47772
2853,2020-04-08,DF,state,509,12,False,3015268.0,16.88075
2854,2020-04-07,DF,state,503,12,False,3015268.0,16.68177
2855,2020-04-06,DF,state,485,10,False,3015268.0,16.08481
2856,2020-04-05,DF,state,468,7,False,3015268.0,15.52101
2857,2020-04-04,DF,state,456,7,False,3015268.0,15.123029999999998
2858,2020-04-03,DF,state,419,6,False,3015268.0,13.89595
2859,2020-04-02,DF,state,400,5,False,3015268.0,13.265820000000001
2860,2020-04-01,DF,state,370,4,False,3015268.0,12.27088
2861,2020-03-31,DF,state,333,3,False,3015268.0,11.04379
2862,2020-03-30,DF,state,312,2,False,3015268.0,10.347339999999999
2863,2020-03-29,DF,state,298,1,False,3015268.0,9.88304
2864,2020-03-28,DF,state,260,0,False,3015268.0,8.62278
2865,2020-03-27,DF,state,241,0,False,3015268.0,7.992660000000001
2866,2020-03-26,DF,state,201,0,False,3015268.0,6.6660699999999995
2867,2020-03-25,DF,state,195,0,False,3015268.0,6.46709
2868,2020-03-24,DF,state,161,0,False,3015268.0,5.3394900000000005
2869,2020-03-23,DF,state,138,0,False,3015268.0,4.57671
2870,2020-03-22,DF,state,117,0,False,3015268.0,3.88025
2871,2020-03-21,DF,state,108,0,False,3015268.0,3.5817699999999997
2872,2020-03-20,DF,state,87,0,False,3015268.0,2.88532
2873,2020-03-19,DF,state,42,0,False,3015268.0,1.39291
2874,2020-03-18,DF,state,34,0,False,3015268.0,1.1275899999999999
2875,2020-03-16,DF,state,19,0,False,3015268.0,0.63013
2876,2020-03-15,DF,state,14,0,False,3015268.0,0.4643
2877,2020-03-14,DF,state,8,0,False,3015268.0,0.26532
2878,2020-03-13,DF,state,2,0,False,3015268.0,0.06633
2879,2020-03-12,DF,state,2,0,False,3015268.0,0.06633
2880,2020-03-11,DF,state,2,0,False,3015268.0,0.06633
2881,2020-03-10,DF,state,1,0,False,3015268.0,0.03316
2882,2020-03-09,DF,state,1,0,False,3015268.0,0.03316
2883,2020-03-08,DF,state,1,0,False,3015268.0,0.03316
2884,2020-03-07,DF,state,1,0,False,3015268.0,0.03316
2885,2020-07-18,AL,state,49583,1381,True,3337357.0,1485.69662
2886,2020-07-17,AL,state,49253,1365,False,3337357.0,1475.80855
2887,2020-07-16,AL,state,48734,1348,False,3337357.0,1460.25732
2888,2020-07-15,AL,state,47864,1331,False,3337357.0,1434.18879
2889,2020-07-14,AL,state,47005,1314,False,3337357.0,1408.44986
2890,2020-07-13,AL,state,46296,1297,False,3337357.0,1387.2055
2891,2020-07-12,AL,state,45330,1281,False,3337357.0,1358.26044
2892,2020-07-11,AL,state,44633,1264,False,3337357.0,1337.37565
2893,2020-07-10,AL,state,43959,1246,False,3337357.0,1317.18003
2894,2020-07-09,AL,state,43191,1230,False,3337357.0,1294.16781
2895,2020-07-08,AL,state,42322,1213,False,3337357.0,1268.12924
2896,2020-07-07,AL,state,41524,1192,False,3337357.0,1244.2181
2897,2020-07-06,AL,state,40569,1172,False,3337357.0,1215.60265
2898,2020-07-05,AL,state,39935,1153,False,3337357.0,1196.6055800000001
2899,2020-07-04,AL,state,39255,1134,False,3337357.0,1176.2301699999998
2900,2020-07-03,AL,state,38404,1113,False,3337357.0,1150.73095
2901,2020-07-02,AL,state,37328,1091,False,3337357.0,1118.4898699999999
2902,2020-07-01,AL,state,36819,1072,False,3337357.0,1103.23828
2903,2020-06-30,AL,state,35962,1052,False,3337357.0,1077.5592800000002
2904,2020-06-29,AL,state,35116,1032,False,3337357.0,1052.20988
2905,2020-06-28,AL,state,34312,1012,False,3337357.0,1028.11896
2906,2020-06-27,AL,state,33521,993,False,3337357.0,1004.41757
2907,2020-06-26,AL,state,32864,975,False,3337357.0,984.7313300000001
2908,2020-06-25,AL,state,32065,958,False,3337357.0,960.7902300000001
2909,2020-06-24,AL,state,31230,938,False,3337357.0,935.77043
2910,2020-06-23,AL,state,30246,920,False,3337357.0,906.2860199999999
2911,2020-06-22,AL,state,29395,903,False,3337357.0,880.7868
2912,2020-06-21,AL,state,28657,884,False,3337357.0,858.6735
2913,2020-06-20,AL,state,27698,866,False,3337357.0,829.93818
2914,2020-06-19,AL,state,26906,848,False,3337357.0,806.20683
2915,2020-06-18,AL,state,25633,831,False,3337357.0,768.06287
2916,2020-06-17,AL,state,24867,811,False,3337357.0,745.11058
2917,2020-06-16,AL,state,23632,793,False,3337357.0,708.10525
2918,2020-06-15,AL,state,22926,768,False,3337357.0,686.95078
2919,2020-06-14,AL,state,22199,744,False,3337357.0,665.1670799999999
2920,2020-06-13,AL,state,20887,723,False,3337357.0,625.85453
2921,2020-06-12,AL,state,20031,701,False,3337357.0,600.20549
2922,2020-06-11,AL,state,19200,681,False,3337357.0,575.30555
2923,2020-06-10,AL,state,18176,660,False,3337357.0,544.6225900000001
2924,2020-06-09,AL,state,17193,640,False,3337357.0,515.16814
2925,2020-06-08,AL,state,16339,622,False,3337357.0,489.57903
2926,2020-06-07,AL,state,15706,601,False,3337357.0,470.61192
2927,2020-06-06,AL,state,14818,582,False,3337357.0,444.00404000000003
2928,2020-06-05,AL,state,13939,557,False,3337357.0,417.66584
2929,2020-06-04,AL,state,13096,531,False,3337357.0,392.40632999999997
2930,2020-06-03,AL,state,12407,506,False,3337357.0,371.76125
2931,2020-06-02,AL,state,11559,482,False,3337357.0,346.35192
2932,2020-06-01,AL,state,10837,461,False,3337357.0,324.71803
2933,2020-05-31,AL,state,10288,443,False,3337357.0,308.26788999999997
2934,2020-05-30,AL,state,9223,424,False,3337357.0,276.35641
2935,2020-05-29,AL,state,8619,406,False,3337357.0,258.25826
2936,2020-05-28,AL,state,8056,385,False,3337357.0,241.38862000000003
2937,2020-05-27,AL,state,7580,368,False,3337357.0,227.12583999999998
2938,2020-05-26,AL,state,7058,352,False,3337357.0,211.48472
2939,2020-05-25,AL,state,6682,337,False,3337357.0,200.21832
2940,2020-05-24,AL,state,6214,316,False,3337357.0,186.19523999999998
2941,2020-05-23,AL,state,5630,301,False,3337357.0,168.69637
2942,2020-05-22,AL,state,5302,280,False,3337357.0,158.86823
2943,2020-05-21,AL,state,4916,262,False,3337357.0,147.30219
2944,2020-05-20,AL,state,4437,251,False,3337357.0,132.94952
2945,2020-05-19,AL,state,4319,234,False,3337357.0,129.41378
2946,2020-05-18,AL,state,4031,221,False,3337357.0,120.7842
2947,2020-05-17,AL,state,3816,210,False,3337357.0,114.34198
2948,2020-05-16,AL,state,3593,199,False,3337357.0,107.66004
2949,2020-05-15,AL,state,3212,187,False,3337357.0,96.24382
2950,2020-05-14,AL,state,2972,177,False,3337357.0,89.0525
2951,2020-05-13,AL,state,2761,164,False,3337357.0,82.73014
2952,2020-05-12,AL,state,2580,150,False,3337357.0,77.30668
2953,2020-05-11,AL,state,2343,138,False,3337357.0,70.20526
2954,2020-05-10,AL,state,2258,126,False,3337357.0,67.65833
2955,2020-05-09,AL,state,2170,114,False,3337357.0,65.02150999999999
2956,2020-05-08,AL,state,2033,108,False,3337357.0,60.91647
2957,2020-05-07,AL,state,1867,98,False,3337357.0,55.94246999999999
2958,2020-05-06,AL,state,1703,89,False,3337357.0,51.0284
2959,2020-05-05,AL,state,1605,80,False,3337357.0,48.09195
2960,2020-05-04,AL,state,1538,72,False,3337357.0,46.08437
2961,2020-05-03,AL,state,1441,64,False,3337357.0,43.17788
2962,2020-05-02,AL,state,1371,58,False,3337357.0,41.08041
2963,2020-05-01,AL,state,1226,53,False,3337357.0,36.735659999999996
2964,2020-04-30,AL,state,1045,47,False,3337357.0,31.3122
2965,2020-04-29,AL,state,957,41,False,3337357.0,28.675390000000004
2966,2020-04-28,AL,state,777,36,False,3337357.0,23.2819
2967,2020-04-27,AL,state,643,34,False,3337357.0,19.26674
2968,2020-04-26,AL,state,560,32,False,3337357.0,16.77975
2969,2020-04-25,AL,state,501,29,False,3337357.0,15.01188
2970,2020-04-24,AL,state,413,27,False,3337357.0,12.375060000000001
2971,2020-04-23,AL,state,324,22,False,3337357.0,9.70828
2972,2020-04-22,AL,state,243,20,False,3337357.0,7.281210000000001
2973,2020-04-21,AL,state,210,19,False,3337357.0,6.2924
2974,2020-04-20,AL,state,171,18,False,3337357.0,5.123819999999999
2975,2020-04-19,AL,state,159,15,False,3337357.0,4.76425
2976,2020-04-18,AL,state,132,10,False,3337357.0,3.9552300000000002
2977,2020-04-17,AL,state,110,7,False,3337357.0,3.2960199999999995
2978,2020-04-16,AL,state,89,5,False,3337357.0,2.6667799999999997
2979,2020-04-15,AL,state,83,5,False,3337357.0,2.487
2980,2020-04-14,AL,state,72,4,False,3337357.0,2.1574
2981,2020-04-13,AL,state,58,4,False,3337357.0,1.7379
2982,2020-04-12,AL,state,48,3,False,3337357.0,1.43826
2983,2020-04-11,AL,state,48,3,False,3337357.0,1.43826
2984,2020-04-10,AL,state,45,3,False,3337357.0,1.34837
2985,2020-04-09,AL,state,37,3,False,3337357.0,1.10866
2986,2020-04-08,AL,state,37,3,False,3337357.0,1.10866
2987,2020-04-07,AL,state,34,2,False,3337357.0,1.0187700000000002
2988,2020-04-06,AL,state,31,2,False,3337357.0,0.9288799999999999
2989,2020-04-05,AL,state,28,2,False,3337357.0,0.83899
2990,2020-04-04,AL,state,23,2,False,3337357.0,0.68917
2991,2020-04-03,AL,state,23,2,False,3337357.0,0.68917
2992,2020-04-02,AL,state,18,1,False,3337357.0,0.53935
2993,2020-04-01,AL,state,18,1,False,3337357.0,0.53935
2994,2020-03-31,AL,state,18,1,False,3337357.0,0.53935
2995,2020-03-30,AL,state,17,0,False,3337357.0,0.50939
2996,2020-03-29,AL,state,17,0,False,3337357.0,0.50939
2997,2020-03-28,AL,state,14,0,False,3337357.0,0.41949
2998,2020-03-27,AL,state,12,0,False,3337357.0,0.35957
2999,2020-03-26,AL,state,11,0,False,3337357.0,0.3296
3000,2020-03-25,AL,state,11,0,False,3337357.0,0.3296
3001,2020-03-24,AL,state,10,0,False,3337357.0,0.29964
3002,2020-03-23,AL,state,8,0,False,3337357.0,0.23970999999999998
3003,2020-03-22,AL,state,7,0,False,3337357.0,0.20975
3004,2020-03-21,AL,state,7,0,False,3337357.0,0.20975
3005,2020-03-20,AL,state,6,0,False,3337357.0,0.17978
3006,2020-03-19,AL,state,4,0,False,3337357.0,0.11986
3007,2020-03-18,AL,state,1,0,False,3337357.0,0.029960000000000004
3008,2020-03-17,AL,state,1,0,False,3337357.0,0.029960000000000004
3009,2020-03-16,AL,state,1,0,False,3337357.0,0.029960000000000004
3010,2020-03-13,AL,state,1,0,False,3337357.0,0.029960000000000004
3011,2020-03-12,AL,state,1,0,False,3337357.0,0.029960000000000004
3012,2020-03-10,AL,state,1,0,False,3337357.0,0.029960000000000004
